year,state_abbr,state_name,acres_cropland_idled,acres_cropland_used_for_crops,acres_cropland_used_for_pasture,acres_defense_industrial,acres_farmsteads_roads_misc_farmland,acres_forest_use_land,acres_grassland_pasture_range,acres_grazed_forest_use_land,acres_miscellaneous_other_land,acres_rural_parks_wildlife,acres_rural_transportation,acres_special_uses_land,acres_total_cropland,acres_total_land,acres_ungrazed_forest_use_land,acres_urban_areas,blocks_250k_cropland_idled,blocks_250k_cropland_used_for_crops,blocks_250k_cropland_used_for_pasture,blocks_250k_defense_industrial,blocks_250k_farmsteads_roads_misc_farmland,blocks_250k_forest_use_land,blocks_250k_grassland_pasture_range,blocks_250k_grazed_forest_use_land,blocks_250k_miscellaneous_other_land,blocks_250k_rural_parks_wildlife,blocks_250k_rural_transportation,blocks_250k_special_uses_land,blocks_250k_total_cropland,blocks_250k_total_land,blocks_250k_ungrazed_forest_use_land,blocks_250k_urban_areas,share_of_total_land_total_cropland,share_of_total_land_cropland_used_for_crops,share_of_total_land_cropland_used_for_pasture,share_of_total_land_cropland_idled,share_of_total_land_grassland_pasture_range,share_of_total_land_forest_use_land,share_of_total_land_grazed_forest_use_land,share_of_total_land_ungrazed_forest_use_land,share_of_total_land_special_uses_land,share_of_total_land_rural_transportation,share_of_total_land_rural_parks_wildlife,share_of_total_land_defense_industrial,share_of_total_land_farmsteads_roads_misc_farmland,share_of_total_land_urban_areas,share_of_total_land_miscellaneous_other_land
1959,AZ,Arizona,95000.0,1258000.0,204000.0,3629000.0,40000.0,18278000.0,42455000.0,15668000.0,3342000.0,2789000.0,286000.0,6744000.0,1557000.0,72688000.0,2610000.0,312000.0,0.38,5.032,0.816,14.516,0.16,73.112,169.82,62.672,13.368,11.156,1.144,26.976,6.228,290.752,10.44,1.248,0.02142031697116443,0.017306845696676204,0.0028065155183799252,0.0013069557561082984,0.5840716486902927,0.25145828747523663,0.21555139775478757,0.035906889720449045,0.09278010125467753,0.003934624697336562,0.03836946951353731,0.049925709883337,0.000550297160466652,0.004292317851639886,0.045977327756988776
1959,CA,California,208000.0,9366000.0,3033000.0,3810000.0,373000.0,39402000.0,22621000.0,16907000.0,12826000.0,4938000.0,1174000.0,10295000.0,12607000.0,100207000.0,22495000.0,2456000.0,0.832,37.464,12.132,15.24,1.492,157.608,90.484,67.628,51.304,19.752,4.696,41.18,50.428,400.828,89.98,9.824,0.12580957418144442,0.09346652429470995,0.030267346592553413,0.0020757032941810453,0.22574271258494916,0.39320606344866127,0.16872074805153334,0.22448531539712793,0.10273733371920125,0.011715748400810322,0.049277994551278854,0.038021295917450876,0.0037222948496612013,0.02450926581975311,0.1279950502459908
1959,CO,Colorado,1597000.0,9014000.0,1235000.0,280000.0,170000.0,20913000.0,29436000.0,13371000.0,2282000.0,677000.0,652000.0,1779000.0,11846000.0,66486000.0,7542000.0,230000.0,6.388,36.056,4.94,1.12,0.68,83.652,117.744,53.484,9.128,2.708,2.608,7.116,47.384,265.944,30.168,0.92,0.17817284841921607,0.135577414794092,0.018575339169148393,0.024020094455975693,0.44273982492554825,0.31454742351773307,0.20111000812201066,0.11343741539572241,0.026757512859850195,0.009806575820473484,0.010182594831994705,0.004211412929037693,0.002556929278344313,0.003459374905995247,0.03432301537165719
1959,CT,Connecticut,33000.0,246000.0,79000.0,4000.0,33000.0,1979000.0,194000.0,95000.0,24000.0,27000.0,109000.0,173000.0,358000.0,3135000.0,1884000.0,407000.0,0.132,0.984,0.316,0.016,0.132,7.916,0.776,0.38,0.096,0.108,0.436,0.692,1.432,12.54,7.536,1.628,0.11419457735247208,0.0784688995215311,0.025199362041467305,0.010526315789473684,0.06188197767145136,0.6312599681020734,0.030303030303030304,0.600956937799043,0.05518341307814992,0.03476874003189793,0.00861244019138756,0.0012759170653907496,0.010526315789473684,0.12982456140350876,0.007655502392344498
1959,DE,Delaware,91000.0,440000.0,43000.0,17000.0,11000.0,392000.0,30000.0,13000.0,121000.0,29000.0,30000.0,87000.0,574000.0,1266000.0,379000.0,62000.0,0.364,1.76,0.172,0.068,0.044,1.568,0.12,0.052,0.484,0.116,0.12,0.348,2.296,5.064,1.516,0.248,0.45339652448657186,0.34755134281200634,0.0339652448657188,0.07187993680884676,0.023696682464454975,0.30963665086887837,0.010268562401263823,0.29936808846761453,0.06872037914691943,0.023696682464454975,0.022906793048973143,0.013428120063191154,0.008688783570300158,0.04897314375987362,0.09557661927330174
1959,FL,Florida,61000.0,2044000.0,939000.0,734000.0,282000.0,20321000.0,7425000.0,8078000.0,121000.0,1219000.0,572000.0,2807000.0,3044000.0,34721000.0,12243000.0,1003000.0,0.244,8.176,3.756,2.936,1.128,81.284,29.7,32.312,0.484,4.876,2.288,11.228,12.176,138.884,48.972,4.012,0.087670285994067,0.05886927219838138,0.027044151954148787,0.0017568618415368222,0.21384752743296565,0.5852654013421272,0.23265458944154835,0.3526108119005789,0.0808444457244895,0.016474179891132167,0.03510843581694076,0.021139944126033237,0.008121885890383342,0.028887416837072664,0.0034849226692779587
1959,GA,Georgia,703000.0,5451000.0,1304000.0,832000.0,205000.0,24057000.0,2498000.0,4227000.0,505000.0,464000.0,511000.0,2012000.0,7458000.0,37295000.0,19830000.0,765000.0,2.812,21.804,5.216,3.328,0.82,96.228,9.992,16.908,2.02,1.856,2.044,8.048,29.832,149.18,79.32,3.06,0.1999731867542566,0.14615900254725833,0.03496447244939,0.01884971175760826,0.0669794878670063,0.6450462528489074,0.11333958975734013,0.5317066630915672,0.053948250435715245,0.01370156857487599,0.01244134602493632,0.0223086204585065,0.005496715377396434,0.020512132993698886,0.013540689100415605
1959,IA,Iowa,277000.0,23424000.0,2850000.0,90000.0,559000.0,1957000.0,5153000.0,1555000.0,24000.0,92000.0,905000.0,1646000.0,26551000.0,35861000.0,402000.0,530000.0,1.108,93.696,11.4,0.36,2.236,7.828,20.612,6.22,0.096,0.368,3.62,6.584,106.204,143.444,1.608,2.12,0.740386492289674,0.6531887008170436,0.07947352276846714,0.007724268704163297,0.14369370625470568,0.05457181896768077,0.04336186944033909,0.011209949527341681,0.04589944507961295,0.025236329159811496,0.00256546108585929,0.0025096901926884357,0.01558796464125373,0.014779286690276346,0.0006692507180502496
1959,ID,Idaho,151000.0,5004000.0,666000.0,1011000.0,157000.0,17609000.0,22289000.0,8070000.0,5513000.0,157000.0,280000.0,1605000.0,5821000.0,52933000.0,9539000.0,96000.0,0.604,20.016,2.664,4.044,0.628,70.436,89.156,32.28,22.052,0.628,1.12,6.42,23.284,211.732,38.156,0.384,0.10996920635520374,0.09453460034383088,0.01258194321122929,0.002852662800143578,0.42107947783046495,0.33266582283263746,0.15245687945138195,0.18020894338125554,0.03032134963066518,0.005289705854570873,0.002966013639884382,0.019099616496325543,0.002966013639884382,0.0018136134358528707,0.10415052991517579
1959,IL,Illinois,408000.0,21380000.0,2076000.0,151000.0,503000.0,3887000.0,3321000.0,1908000.0,1740000.0,147000.0,1040000.0,1841000.0,23864000.0,35795000.0,1979000.0,1142000.0,1.632,85.52,8.304,0.604,2.012,15.548,13.284,7.632,6.96,0.588,4.16,7.364,95.456,143.18,7.916,4.568,0.6666852912417935,0.5972901243190389,0.05799692694510406,0.01139823997765051,0.09277832099455231,0.10859058527727336,0.05330353401313032,0.05528705126414304,0.05143176421287889,0.029054337197932673,0.0041067188154770215,0.004218466266238301,0.014052241933230899,0.0319038971923453,0.048610141081156584
1959,IN,Indiana,1087000.0,11424000.0,1687000.0,210000.0,423000.0,4003000.0,1868000.0,1488000.0,1286000.0,78000.0,509000.0,1220000.0,14198000.0,23158000.0,2515000.0,583000.0,4.348,45.696,6.748,0.84,1.692,16.012,7.472,5.952,5.144,0.312,2.036,4.88,56.792,92.632,10.06,2.332,0.6130926677606011,0.4933068486052336,0.07284739614819932,0.04693842300716815,0.0806632697124104,0.17285603247257966,0.06425425338975732,0.10860177908282236,0.052681578720096725,0.02197944554797478,0.003368166508334053,0.009068140599360912,0.01826582606442698,0.02517488556870196,0.05553156576561016
1959,KS,Kansas,1379000.0,27248000.0,1446000.0,195000.0,420000.0,1668000.0,17907000.0,1057000.0,686000.0,129000.0,1135000.0,1879000.0,30072000.0,52511000.0,611000.0,299000.0,5.516,108.992,5.784,0.78,1.68,6.672,71.628,4.228,2.744,0.516,4.54,7.516,120.288,210.044,2.444,1.196,0.5726800099026871,0.518900801736779,0.027537087467387786,0.026261164327474242,0.3410142636780865,0.031764773095161014,0.02012911580430767,0.011635657290853346,0.03578297880444097,0.02161451886271448,0.0024566281350574164,0.003713507646017025,0.007998324160652054,0.005694045057226105,0.013063929462398354
1959,KY,Kentucky,258000.0,4209000.0,4069000.0,333000.0,304000.0,11397000.0,2871000.0,2074000.0,1510000.0,164000.0,83000.0,884000.0,8536000.0,25512000.0,9323000.0,314000.0,1.032,16.836,16.276,1.332,1.216,45.588,11.484,8.296,6.04,0.656,0.332,3.536,34.144,102.048,37.292,1.256,0.3345876450297899,0.16498118532455316,0.15949357165255565,0.01011288805268109,0.11253527751646285,0.4467309501411101,0.08129507682659141,0.36543587331451866,0.034650360614612734,0.003253370962684227,0.006428347444339918,0.013052681091251177,0.01191596111633741,0.012307933521480088,0.05918783317654437
1959,LA,Louisiana,438000.0,2585000.0,2032000.0,218000.0,203000.0,16129000.0,2760000.0,8153000.0,3132000.0,491000.0,345000.0,1257000.0,5055000.0,28868000.0,7976000.0,535000.0,1.752,10.34,8.128,0.872,0.812,64.516,11.04,32.612,12.528,1.964,1.38,5.028,20.22,115.472,31.904,2.14,0.17510738534016904,0.08954551752805875,0.07038935845919357,0.015172509352916724,0.09560759318276292,0.558715532769849,0.2824234446445892,0.2762920881252598,0.043543023416932246,0.011950949147845365,0.017008452265484274,0.007551614244145767,0.007032007759456838,0.018532631287238466,0.10849383400304836
1959,MA,Massachusetts,66000.0,298000.0,103000.0,43000.0,31000.0,3270000.0,192000.0,90000.0,72000.0,52000.0,156000.0,282000.0,467000.0,5035000.0,3180000.0,752000.0,0.264,1.192,0.412,0.172,0.124,13.08,0.768,0.36,0.288,0.208,0.624,1.128,1.868,20.14,12.72,3.008,0.09275074478649453,0.059185700099304864,0.020456802383316784,0.01310824230387289,0.0381330685203575,0.6494538232373386,0.01787487586891758,0.631578947368421,0.056007944389275074,0.030983118172790466,0.010327706057596822,0.008540218470705064,0.006156901688182721,0.1493545183714002,0.014299900695134062
1959,MD,Maryland,296000.0,1504000.0,287000.0,130000.0,44000.0,2900000.0,578000.0,184000.0,56000.0,93000.0,110000.0,377000.0,2087000.0,6319000.0,2716000.0,321000.0,1.184,6.016,1.148,0.52,0.176,11.6,2.312,0.736,0.224,0.372,0.44,1.508,8.348,25.276,10.864,1.284,0.3302737774964393,0.238012343725273,0.045418578889064726,0.046842854882101596,0.09147016933059028,0.4589333755341035,0.02911853141319829,0.4298148441209052,0.05966133881943345,0.01740781769267289,0.014717518594714353,0.020572875454977053,0.006963127077069156,0.0507991770849818,0.008862161734451654
1959,ME,Maine,298000.0,717000.0,171000.0,22000.0,36000.0,17073000.0,291000.0,201000.0,616000.0,279000.0,172000.0,509000.0,1186000.0,19848000.0,16872000.0,173000.0,1.192,2.868,0.684,0.088,0.144,68.292,1.164,0.804,2.464,1.116,0.688,2.036,4.744,79.392,67.488,0.692,0.05975413139862958,0.03612454655380895,0.008615477629987909,0.015014107214832728,0.014661426844014511,0.8601874244256348,0.010126964933494558,0.8500604594921403,0.02564490124949617,0.008665860540104797,0.01405683192261185,0.0011084240225715438,0.0018137847642079807,0.008716243450221685,0.031035872632003223
1959,MI,Michigan,1684000.0,7388000.0,1398000.0,29000.0,391000.0,19201000.0,1763000.0,1252000.0,1589000.0,1002000.0,914000.0,2336000.0,10470000.0,36492000.0,17949000.0,1133000.0,6.736,29.552,5.592,0.116,1.564,76.804,7.052,5.008,6.356,4.008,3.656,9.344,41.88,145.968,71.796,4.532,0.28691219993423217,0.20245533267565494,0.03830976652416968,0.04614710073440754,0.04831195878548723,0.5261701194782418,0.03430888961964266,0.49186122985859915,0.06401403047243232,0.025046585552997918,0.027458073002301873,0.0007946947276115313,0.010714677189520991,0.031047900909788446,0.04354379041981804
1959,MN,Minnesota,1847000.0,19404000.0,1272000.0,266000.0,538000.0,18716000.0,3321000.0,1874000.0,2363000.0,1801000.0,900000.0,3505000.0,22523000.0,51206000.0,16842000.0,778000.0,7.388,77.616,5.088,1.064,2.152,74.864,13.284,7.496,9.452,7.204,3.6,14.02,90.092,204.824,67.368,3.112,0.4398507987345233,0.37893996797250323,0.024840838964183886,0.03606999179783619,0.06485568097488575,0.3655040424950201,0.0365972737569816,0.32890676873803854,0.06844900988165449,0.017576065304847087,0.03517165957114401,0.005194703745654806,0.010506581260008592,0.015193532007967817,0.046146935905948525
1959,MO,Missouri,805000.0,12541000.0,4704000.0,273000.0,538000.0,15164000.0,8100000.0,6427000.0,669000.0,209000.0,649000.0,1669000.0,18050000.0,44248000.0,8737000.0,596000.0,3.22,50.164,18.816,1.092,2.152,60.656,32.4,25.708,2.676,0.836,2.596,6.676,72.2,176.992,34.948,2.384,0.40792804194539867,0.28342523955885013,0.10630988971252937,0.018192912674019165,0.18305912131621768,0.3427047550171759,0.14524950280238655,0.19745525221478938,0.03771921894774905,0.014667329596817935,0.004723377327788826,0.006169770385102151,0.012158741638040137,0.013469535346230337,0.01511932742722835
1959,MS,Mississippi,695000.0,4858000.0,1630000.0,293000.0,322000.0,17225000.0,3135000.0,6699000.0,1221000.0,171000.0,372000.0,1158000.0,7183000.0,30223000.0,10526000.0,301000.0,2.78,19.432,6.52,1.172,1.288,68.9,12.54,26.796,4.884,0.684,1.488,4.632,28.732,120.892,42.104,1.204,0.23766667769579458,0.1607385104059822,0.05393243556232009,0.022995731727492308,0.10372894815206962,0.569930185620223,0.2216523839460014,0.3482778016742216,0.038315190417893656,0.012308506766369983,0.005657942626476524,0.00969460344770539,0.010654137577341759,0.009959302517949905,0.04039969559606922
1959,MT,Montana,246000.0,14052000.0,945000.0,603000.0,164000.0,20872000.0,50641000.0,11900000.0,3416000.0,1530000.0,728000.0,3025000.0,15243000.0,93271000.0,8972000.0,74000.0,0.984,56.208,3.78,2.412,0.656,83.488,202.564,47.6,13.664,6.12,2.912,12.1,60.972,373.084,35.888,0.296,0.16342700303416924,0.15065776071876574,0.010131766572675322,0.002637475742728179,0.5429447523882022,0.2237780231797665,0.1275852086929485,0.09619281448681798,0.03243237447866968,0.007805212767098026,0.016403812546236237,0.006465032003516634,0.0017583171618187861,0.000793387012040184,0.036624459907152275
1959,NC,North Carolina,1583000.0,5101000.0,674000.0,324000.0,284000.0,19118000.0,1556000.0,1356000.0,952000.0,630000.0,585000.0,1823000.0,7358000.0,31403000.0,17762000.0,596000.0,6.332,20.404,2.696,1.296,1.136,76.472,6.224,5.424,3.808,2.52,2.34,7.292,29.432,125.612,71.048,2.384,0.23430882399770722,0.1624367098684839,0.02146291755564755,0.050409196573575774,0.04954940610769672,0.6087953380250295,0.04318058784192593,0.5656147501831035,0.05805177849250072,0.01862879342737955,0.020061777537177975,0.010317485590548674,0.009043721937394517,0.01897907843199694,0.03031557494506894
1959,ND,North Dakota,2039000.0,25480000.0,756000.0,480000.0,281000.0,467000.0,13457000.0,329000.0,222000.0,272000.0,932000.0,1965000.0,28275000.0,44452000.0,138000.0,66000.0,8.156,101.92,3.024,1.92,1.124,1.868,53.828,1.316,0.888,1.088,3.728,7.86,113.1,177.808,0.552,0.264,0.6360793665076937,0.5732025555655539,0.017007108791505444,0.04586970215063439,0.30273103572392696,0.010505714028615136,0.007401241788895888,0.0031044722397192475,0.04420498515252407,0.020966435705929994,0.006118959776837938,0.01079816431206695,0.006321425357689193,0.0014847475929092055,0.004994150994330964
1959,NE,Nebraska,878000.0,21450000.0,1309000.0,150000.0,360000.0,1073000.0,22266000.0,780000.0,262000.0,184000.0,937000.0,1631000.0,23637000.0,49032000.0,293000.0,163000.0,3.512,85.8,5.236,0.6,1.44,4.292,89.064,3.12,1.048,0.736,3.748,6.524,94.548,196.128,1.172,0.652,0.4820729319627998,0.4374694077337249,0.026696851036058084,0.017906673193016805,0.4541116005873715,0.02188366780877794,0.015907978463044543,0.005975689345733399,0.033263990863109806,0.01910996899983684,0.003752651329743841,0.003059226627508566,0.007342143906020558,0.0033243596018926415,0.005343449176048295
1959,NH,New Hampshire,77000.0,211000.0,72000.0,19000.0,15000.0,4805000.0,86000.0,127000.0,258000.0,44000.0,92000.0,170000.0,360000.0,5769000.0,4678000.0,90000.0,0.308,0.844,0.288,0.076,0.06,19.22,0.344,0.508,1.032,0.176,0.368,0.68,1.44,23.076,18.712,0.36,0.062402496099843996,0.03657479632518634,0.0124804992199688,0.013347200554688854,0.014907262957184954,0.8328999826659733,0.022014213901889408,0.8108857687640839,0.029467845380481885,0.01594730455884902,0.007626971745536488,0.0032934650719362107,0.0026001040041601664,0.015600624024960999,0.04472178887155486
1959,NJ,New Jersey,193000.0,688000.0,125000.0,78000.0,43000.0,2052000.0,203000.0,21000.0,209000.0,103000.0,123000.0,347000.0,1006000.0,4813000.0,2031000.0,996000.0,0.772,2.752,0.5,0.312,0.172,8.208,0.812,0.084,0.836,0.412,0.492,1.388,4.024,19.252,8.124,3.984,0.20901724496156243,0.14294618740910037,0.025971327654269686,0.040099729898192396,0.04217743611053397,0.42634531477249116,0.004363183045917307,0.42198213172657384,0.07209640556825266,0.02555578641180137,0.02140037398711822,0.016206108456264284,0.008934136713068773,0.20693953874922086,0.043424059837938914
1959,NM,New Mexico,946000.0,1275000.0,429000.0,3142000.0,139000.0,18934000.0,48446000.0,17005000.0,3394000.0,468000.0,395000.0,4144000.0,2650000.0,77766000.0,1929000.0,198000.0,3.784,5.1,1.716,12.568,0.556,75.736,193.784,68.02,13.576,1.872,1.58,16.576,10.6,311.064,7.716,0.792,0.03407658874058072,0.0163953398657511,0.005516549648946841,0.012164699225882777,0.6229714785381787,0.24347401177892652,0.2186688269938019,0.024805184785124605,0.05328806933621377,0.005079340585860144,0.006018054162487462,0.040403261065247026,0.0017874135226191394,0.0025460998379754646,0.043643751768124885
1959,NV,Nevada,123000.0,363000.0,362000.0,4074000.0,18000.0,11849000.0,48510000.0,11424000.0,3392000.0,1079000.0,441000.0,5612000.0,848000.0,70264000.0,425000.0,53000.0,0.492,1.452,1.448,16.296,0.072,47.396,194.04,45.696,13.568,4.316,1.764,22.448,3.392,281.056,1.7,0.212,0.012068769213252875,0.0051662302174655585,0.005151998178298986,0.0017505408174883297,0.6903962199703974,0.1686354320847091,0.1625868154389161,0.006048616645793009,0.07987020380280087,0.006276329272458158,0.015356370260730957,0.05798132756461346,0.00025617670499829216,0.0007542980758283047,0.0482750768530115
1959,NY,New York,499000.0,5198000.0,1281000.0,186000.0,183000.0,12073000.0,3543000.0,1850000.0,3018000.0,2644000.0,553000.0,3566000.0,6978000.0,30681000.0,10223000.0,1503000.0,1.996,20.792,5.124,0.744,0.732,48.292,14.172,7.4,12.072,10.576,2.212,14.264,27.912,122.724,40.892,6.012,0.22743717610247385,0.16942081418467456,0.04175222450376454,0.016264137414034745,0.11547863498582184,0.3935008637267364,0.06029790424040937,0.33320295948632705,0.11622828460610801,0.018024184348619667,0.08617711287115805,0.00606238388579251,0.005964603500537792,0.04898797301261367,0.0983670675662462
1959,OH,Ohio,877000.0,10045000.0,1505000.0,90000.0,500000.0,5259000.0,3364000.0,1543000.0,2381000.0,150000.0,548000.0,1288000.0,12427000.0,26222000.0,3716000.0,1503000.0,3.508,40.18,6.02,0.36,2.0,21.036,13.456,6.172,9.524,0.6,2.192,5.152,49.708,104.888,14.864,6.012,0.4739150331782473,0.3830752802989856,0.05739455419113721,0.033445198688124476,0.12828922279002364,0.20055678437952865,0.05884371901456792,0.14171306536496073,0.04911906033101975,0.020898482190527038,0.005720387460910686,0.0034322324765464116,0.01906795820303562,0.05731828235832507,0.09080161696285562
1959,OK,Oklahoma,1422000.0,11080000.0,2586000.0,567000.0,335000.0,10051000.0,15022000.0,7723000.0,1593000.0,310000.0,609000.0,1821000.0,15096000.0,44088000.0,2328000.0,505000.0,5.688,44.32,10.344,2.268,1.34,40.204,60.088,30.892,6.372,1.24,2.436,7.284,60.384,176.352,9.312,2.02,0.3424060968971149,0.2513155507167483,0.05865541643984758,0.032253674469243335,0.3407276356378153,0.22797586644892034,0.17517238250771186,0.05280348394120849,0.0413037561241154,0.013813282525857376,0.007031391761930684,0.012860642351660316,0.00759843948466703,0.01145436399927418,0.03613228089275993
1959,OR,Oregon,348000.0,4184000.0,942000.0,173000.0,150000.0,29310000.0,23217000.0,12706000.0,1897000.0,707000.0,398000.0,1428000.0,5474000.0,61599000.0,16604000.0,273000.0,1.392,16.736,3.768,0.692,0.6,117.24,92.868,50.824,7.588,2.828,1.592,5.712,21.896,246.396,66.416,1.092,0.08886507897855485,0.06792318057111317,0.01529245604636439,0.005649442361077291,0.3769054692446306,0.4758194126528028,0.20626958229841394,0.2695498303543889,0.02318219451614474,0.006461143849737821,0.011477459049659897,0.0028084871507654346,0.0024351044659815906,0.0044318901280864945,0.030795954479780514
1959,PA,Pennsylvania,980000.0,5091000.0,845000.0,74000.0,208000.0,15147000.0,2169000.0,295000.0,1251000.0,1069000.0,671000.0,2022000.0,6916000.0,28805000.0,14852000.0,1300000.0,3.92,20.364,3.38,0.296,0.832,60.588,8.676,1.18,5.004,4.276,2.684,8.088,27.664,115.22,59.408,5.2,0.24009720534629406,0.17674014927963896,0.029335184863738935,0.03402187120291616,0.07529942718278076,0.5258462072556848,0.010241277555979865,0.515604929699705,0.07019614650234335,0.023294566915466063,0.03711161256726263,0.00256899843777122,0.00722096858184343,0.04513105363652144,0.04342996007637563
1959,RI,Rhode Island,3000.0,35000.0,15000.0,8000.0,5000.0,429000.0,21000.0,10000.0,0.0,15000.0,20000.0,48000.0,53000.0,677000.0,419000.0,126000.0,0.012,0.14,0.06,0.032,0.02,1.716,0.084,0.04,0.0,0.06,0.08,0.192,0.212,2.708,1.676,0.504,0.07828655834564253,0.051698670605613,0.022156573116691284,0.004431314623338257,0.0310192023633678,0.6336779911373708,0.014771048744460856,0.6189069423929099,0.07090103397341212,0.029542097488921712,0.022156573116691284,0.011816838995568686,0.007385524372230428,0.1861152141802068,0.0
