year,state_fips,state_abbr,state_name,observed_majority_cell_count,observed_majority_area_km2,rasterized_state_area_km2,state_land_area_km2,observed_majority_share_state_area,majority_dominant_code,majority_dominant_label,majority_dominant_slug,majority_dominant_cell_count,majority_dominant_area_km2,majority_dominant_share_observed,majority_dominant_share_state_area,majority_cells_agriculture,majority_cells_commercial,majority_cells_governmental,majority_cells_industrial,majority_cells_no_classified_land_use_record,majority_cells_recreational,majority_cells_residential_income,majority_cells_residential_owned,majority_cells_vacant_land,majority_area_km2_agriculture,majority_area_km2_commercial,majority_area_km2_governmental,majority_area_km2_industrial,majority_area_km2_no_classified_land_use_record,majority_area_km2_recreational,majority_area_km2_residential_income,majority_area_km2_residential_owned,majority_area_km2_vacant_land,majority_share_observed_agriculture,majority_share_observed_commercial,majority_share_observed_governmental,majority_share_observed_industrial,majority_share_observed_recreational,majority_share_observed_residential_income,majority_share_observed_residential_owned,majority_share_observed_vacant_land,majority_share_state_area_agriculture,majority_share_state_area_commercial,majority_share_state_area_governmental,majority_share_state_area_industrial,majority_share_state_area_no_classified_land_use_record,majority_share_state_area_recreational,majority_share_state_area_residential_income,majority_share_state_area_residential_owned,majority_share_state_area_vacant_land,cumulative_through_year,total_property_record_count,counts_dominant_code,counts_dominant_label,counts_dominant_slug,counts_dominant_record_count,counts_dominant_record_share,counts_dominant_occupied_cell_count,counts_dominant_occupied_area_km2,record_count_agriculture,record_count_commercial,record_count_governmental,record_count_industrial,record_count_recreational,record_count_residential_income,record_count_residential_owned,record_count_vacant_land,record_share_agriculture,record_share_commercial,record_share_governmental,record_share_industrial,record_share_recreational,record_share_residential_income,record_share_residential_owned,record_share_vacant_land,occupied_cells_agriculture,occupied_cells_commercial,occupied_cells_governmental,occupied_cells_industrial,occupied_cells_recreational,occupied_cells_residential_income,occupied_cells_residential_owned,occupied_cells_vacant_land,occupied_area_km2_agriculture,occupied_area_km2_commercial,occupied_area_km2_governmental,occupied_area_km2_industrial,occupied_area_km2_recreational,occupied_area_km2_residential_income,occupied_area_km2_residential_owned,occupied_area_km2_vacant_land,records_per_occupied_cell_agriculture,records_per_occupied_cell_commercial,records_per_occupied_cell_governmental,records_per_occupied_cell_industrial,records_per_occupied_cell_recreational,records_per_occupied_cell_residential_income,records_per_occupied_cell_residential_owned,records_per_occupied_cell_vacant_land,property_records_per_observed_majority_km2
1985,47,TN,Tennessee,312483,19530.1875,109112.375,106791.646253,0.17899149844369167,C,Commercial,commercial,171041,10690.0625,0.5473609764371182,0.09797296136208199,3637.0,171041.0,734.0,800.0,1433315.0,682.0,11322.0,120320.0,3947.0,227.3125,10690.0625,45.875,50.0,89582.1875,42.625,707.625,7520.0,246.6875,0.011639033163404089,0.5473609764371182,0.002348927781671323,0.0025601392715763737,0.0021825187290188588,0.03623237104098463,0.38504494644508663,0.012631087131139933,0.0020832879863535185,0.09797296136208199,0.0004204381033773667,0.0004582431644439964,0.8210085015563083,0.00039065229768850694,0.006485286384793659,0.06891977193237706,0.002260857212575567,1989,2550045,RO,Residential-Owned,residential_owned,1884535,0.7390202917987722,302047,18877.9375,4479.0,574476.0,3959.0,2174.0,3141.0,70855.0,1884535.0,6426.0,0.00175643959224249,0.22528073034005283,0.001552521622167452,0.0008525339748906392,0.0012317429692417193,0.027785784172436174,0.7390202917987722,0.002519955530196526,3772.0,185827.0,1155.0,978.0,950.0,15481.0,302047.0,5055.0,235.75,11614.1875,72.1875,61.125,59.375,967.5625,18877.9375,315.9375,1.1874337221633087,3.091456031685385,3.427705627705628,2.2229038854805725,3.3063157894736843,4.576900717007946,6.2392111161507975,1.2712166172106825,130.56940697573947
1985,48,TX,Texas,562362,35147.625,687683.875,676680.588914,0.05111014854027223,RO,Residential-Owned,residential_owned,359248,22453.0,0.6388198349106092,0.03265017665275342,50337.0,116130.0,2833.0,1204.0,10440580.0,1135.0,20386.0,359248.0,11089.0,3146.0625,7258.125,177.0625,75.25,652536.25,70.9375,1274.125,22453.0,693.0625,0.08950995977679857,0.20650399564693206,0.005037680355358292,0.0021409696956764504,0.002018272927402634,0.03625067127579744,0.6388198349106092,0.01971861541142538,0.004574867340025967,0.010554449891674427,0.0002574765912607737,0.00010942527916624481,0.9488898514597278,0.00010315422911435869,0.001852777193590587,0.03265017665275342,0.0010078213626864524,1989,8018510,RO,Residential-Owned,residential_owned,6503096,0.8110105243991714,498593,31162.0625,103154.0,1148325.0,10957.0,5078.0,2935.0,213194.0,6503096.0,31771.0,0.012864484798297939,0.1432092745410307,0.001366463345434501,0.0006332847374387511,0.0003660281024778918,0.026587732633618966,0.8110105243991714,0.003962207442529847,56779.0,145125.0,4301.0,1836.0,1486.0,30854.0,498593.0,15842.0,3548.6875,9070.3125,268.8125,114.75,92.875,1928.375,31162.0625,990.125,1.816763239930256,7.91266149870801,2.5475470820739363,2.7657952069716774,1.9751009421265142,6.909768587541324,13.042894705701846,2.0054917308420652,228.138032086094
1985,49,UT,Utah,36487,2280.4375,219889.375,213355.058738,0.01037083988255458,C,Commercial,commercial,16489,1030.5625,0.45191438046427496,0.004686731680418847,360.0,16489.0,614.0,193.0,3481743.0,82.0,3259.0,14443.0,1047.0,22.5,1030.5625,38.375,12.0625,217608.9375,5.125,203.6875,902.6875,65.4375,0.009866527804423493,0.45191438046427496,0.016827911310877845,0.005289555184038151,0.0022473757776742403,0.08931948365171156,0.39583961410913476,0.028695151697864994,0.00010232418005644884,0.004686731680418847,0.00017451957376294329,5.485712986359618e-05,0.9896291601174454,2.3307174346191125e-05,0.0009263180633443521,0.004105189257098029,0.00029759282366417203,1989,738903,RO,Residential-Owned,residential_owned,449871,0.6088363425239849,33795,2112.1875,598.0,260367.0,1458.0,433.0,407.0,21455.0,449871.0,4314.0,0.0008093078523162039,0.3523696615117275,0.00197319539912546,0.0005860038462423349,0.0005508165483155434,0.02903628757766581,0.6088363425239849,0.005838384740622247,385.0,21283.0,886.0,263.0,214.0,4696.0,33795.0,1790.0,24.0625,1330.1875,55.375,16.4375,13.375,293.5,2112.1875,111.875,1.5532467532467533,12.233566696424376,1.6455981941309255,1.6463878326996197,1.9018691588785046,4.568781942078364,13.311762094984465,2.410055865921788,324.0180886343081
1985,50,VT,Vermont,9711,606.9375,24901.875,23873.081385,0.02437316467133499,RO,Residential-Owned,residential_owned,7652,478.25,0.7879724024302338,0.01920538112089953,160.0,1029.0,19.0,19.0,388719.0,33.0,634.0,7652.0,165.0,10.0,64.3125,1.1875,1.1875,24294.9375,2.0625,39.625,478.25,10.3125,0.016476161054474307,0.1059623107815879,0.001956544125218824,0.001956544125218824,0.003398208217485326,0.06528678817835444,0.7879724024302338,0.01699104108742663,0.00040157618653213864,0.0025826368496348166,4.768717215069146e-05,4.768717215069146e-05,0.975626835328665,8.282508847225359e-05,0.0015912456391335994,0.01920538112089953,0.000414125442361268,1989,101855,RO,Residential-Owned,residential_owned,88205,0.8659859604339503,9332,583.25,588.0,5159.0,79.0,64.0,84.0,7331.0,88205.0,345.0,0.005772912473614452,0.050650434441117276,0.0007756123901624859,0.0006283442148151784,0.0008247017819449217,0.07197486623140739,0.8659859604339503,0.0033871680329880713,238.0,1296.0,35.0,31.0,50.0,986.0,9332.0,227.0,14.875,81.0,2.1875,1.9375,3.125,61.625,583.25,14.1875,2.4705882352941178,3.98070987654321,2.257142857142857,2.064516129032258,1.68,7.435091277890466,9.451885983711959,1.5198237885462555,167.81793842034807
1985,51,VA,Virginia,289192,18074.5,104804.4375,102258.180558,0.1724593006856222,RO,Residential-Owned,residential_owned,228716,14294.75,0.790879415751473,0.13639451096715252,11872.0,30550.0,3310.0,617.0,1387679.0,1097.0,7077.0,228716.0,5953.0,742.0,1909.375,206.875,38.5625,86729.9375,68.5625,442.3125,14294.75,372.0625,0.04105231126725497,0.10563916014274254,0.011445683144761958,0.002133530664748679,0.0037933276162549446,0.024471631303770506,0.790879415751473,0.020584940108993335,0.007079852892679282,0.018218455683233832,0.0019739145110148604,0.00036794720643388787,0.8275406993143778,0.000654194627970786,0.004220360421284643,0.13639451096715252,0.003550064375852406,1989,3602459,RO,Residential-Owned,residential_owned,3272581,0.9084297697766998,271750,16984.375,29190.0,188508.0,11220.0,2174.0,2959.0,83072.0,3272581.0,12755.0,0.00810279867168509,0.05232759068180929,0.00311453926331986,0.0006034766807894275,0.0008213833939539631,0.023059804428030965,0.9084297697766998,0.003540637103711659,13907.0,37784.0,4455.0,759.0,1250.0,10543.0,271750.0,9298.0,869.1875,2361.5,278.4375,47.4375,78.125,658.9375,16984.375,581.125,2.0989429783562237,4.9890959136142286,2.5185185185185186,2.8642951251646904,2.3672,7.87935122830314,12.042616375344986,1.3718003871800388,199.31168220421034
1985,53,WA,Washington,197520,12345.0,175329.5625,172117.960159,0.07041025953623765,RO,Residential-Owned,residential_owned,138515,8657.1875,0.7012707573916566,0.04937665603312048,6349.0,28637.0,2789.0,956.0,2607753.0,1901.0,10294.0,138515.0,8079.0,396.8125,1789.8125,174.3125,59.75,162984.5625,118.8125,643.375,8657.1875,504.9375,0.032143580396921834,0.14498278655326044,0.01412008910490077,0.004840016200891049,0.009624341838801134,0.05211624139327663,0.7012707573916566,0.040902187120291617,0.002263237838171187,0.010208275629502012,0.0009941991385508647,0.00034078679686433373,0.9295897404637623,0.0006776524067354585,0.0036695180825538193,0.04937665603312048,0.0028799336107394897,1989,3420067,RO,Residential-Owned,residential_owned,2992683,0.8750363662466262,185174,11573.375,18378.0,231415.0,9541.0,3750.0,9425.0,135013.0,2992683.0,19862.0,0.005373578938658219,0.06766387909944455,0.0027897114296298875,0.00109646974752249,0.002755793965439858,0.03947671200593439,0.8750363662466262,0.005807488566744453,7441.0,36400.0,4186.0,1394.0,2557.0,16697.0,185174.0,11804.0,465.0625,2275.0,261.625,87.125,159.8125,1043.5625,11573.375,737.75,2.4698293240155893,6.357554945054945,2.279264214046823,2.6901004304160687,3.6859601095033243,8.086063364676289,16.161464352446888,1.682649949169773,277.040664236533
1985,54,WV,West Virginia,105699,6606.1875,62755.25,62266.296765,0.10526908107289829,RO,Residential-Owned,residential_owned,81475,5092.1875,0.7708209159973132,0.08114360949880688,8512.0,8856.0,63.0,22.0,898385.0,53.0,3538.0,81475.0,3180.0,532.0,553.5,3.9375,1.375,56149.0625,3.3125,221.125,5092.1875,198.75,0.08053056320305774,0.08378508784378282,0.0005960321289699997,0.0002081382037673015,0.0005014238545303172,0.033472407496759664,0.7708209159973132,0.030085431271819032,0.008477378386668845,0.008819979204927077,6.274375450659507e-05,2.1910517446747483e-05,0.8947309189271018,5.278442839443712e-05,0.0035236095784814815,0.08114360949880688,0.003167065703666227,1989,804649,RO,Residential-Owned,residential_owned,747861,0.9294251282236106,103871,6491.9375,10206.0,18794.0,185.0,49.0,143.0,20641.0,747861.0,6770.0,0.012683791317704987,0.02335676798206423,0.00022991391277438984,6.089611743754109e-05,0.0001777172406850689,0.025652178776087463,0.9294251282236106,0.008413606429635779,8635.0,10256.0,111.0,26.0,67.0,5376.0,103871.0,4793.0,539.6875,641.0,6.9375,1.625,4.1875,336.0,6491.9375,299.5625,1.1819339895773018,1.8324882995319813,1.6666666666666667,1.8846153846153846,2.1343283582089554,3.8394717261904763,7.199901801272732,1.4124765282703944,121.80232547138573
1985,55,WI,Wisconsin,35552,2222.0,145339.375,140292.246684,0.015288355271928202,RO,Residential-Owned,residential_owned,22433,1402.0625,0.6309912241224123,0.00964681800785231,890.0,7136.0,619.0,174.0,2289878.0,134.0,3321.0,22433.0,845.0,55.625,446.0,38.6875,10.875,143117.375,8.375,207.5625,1402.0625,52.8125,0.025033753375337534,0.2007200720072007,0.017411116111611162,0.004894239423942394,0.003769126912691269,0.09341246624662466,0.6309912241224123,0.023768001800180016,0.000382724915391992,0.0030686797710530954,0.00026618732879510456,7.482487109910855e-05,0.9847116447280718,5.7623751306210035e-05,0.0014281229708053994,0.00964681800785231,0.0003633736556249812,1989,1275433,RO,Residential-Owned,residential_owned,1042553,0.8174110282547182,31555,1972.1875,2971.0,72518.0,1465.0,662.0,496.0,152807.0,1042553.0,1961.0,0.0023294049942254903,0.05685755347399667,0.0011486295242478437,0.000519039416417797,0.00038888753858493547,0.11980793973497628,0.8174110282547182,0.001537517062832779,1005.0,9253.0,775.0,253.0,184.0,6723.0,31555.0,1062.0,62.8125,578.3125,48.4375,15.8125,11.5,420.1875,1972.1875,66.375,2.9562189054726367,7.837241975575489,1.8903225806451613,2.616600790513834,2.6956521739130435,22.728990034210916,33.03923308508953,1.8465160075329567,574.0022502250225
1985,56,WY,Wyoming,38113,2382.0625,253325.125,251458.712277,0.009403182964974359,RO,Residential-Owned,residential_owned,29964,1872.75,0.7861884396400178,0.007392673742882787,480.0,5786.0,52.0,112.0,4015089.0,219.0,1048.0,29964.0,452.0,30.0,361.625,3.25,7.0,250943.0625,13.6875,65.5,1872.75,28.25,0.012594127987825676,0.151811717786582,0.0013643638653477817,0.002938629863825991,0.005746070894445465,0.02749717944008606,0.7861884396400178,0.011859470521869179,0.0001184248897538292,0.0014275133585742827,1.2829363056664829e-05,2.763247427589348e-05,0.9905968170350257,5.403135595018457e-05,0.0002585610092958604,0.007392673742882787,0.00011151677118485582,1989,327003,RO,Residential-Owned,residential_owned,280823,0.8587780540239692,36628,2289.25,801.0,34723.0,138.0,306.0,813.0,8452.0,280823.0,947.0,0.0024495188117540207,0.10618557016296487,0.0004220144769314043,0.0009357712314565921,0.002486215722791534,0.025846857674088616,0.8587780540239692,0.0028959978960437674,525.0,7187.0,83.0,153.0,288.0,1669.0,36628.0,684.0,32.8125,449.1875,5.1875,9.5625,18.0,104.3125,2289.25,42.75,1.5257142857142858,4.831362181716989,1.6626506024096386,2.0,2.8229166666666665,5.064110245656082,7.66689417931637,1.3845029239766082,137.27725448009866
1990,01,AL,Alabama,301845,18865.3125,133891.25,131175.460655,0.140900264206959,RO,Residential-Owned,residential_owned,222606,13912.875,0.7374844705063858,0.10391175674287902,1558.0,57385.0,1027.0,310.0,1840415.0,1010.0,4983.0,222606.0,12966.0,97.375,3586.5625,64.1875,19.375,115025.9375,63.125,311.4375,13912.875,810.375,0.005161589557554374,0.19011413142506917,0.0034024085209296163,0.0010270171776905366,0.003346088224088522,0.016508472891715947,0.7374844705063858,0.042955821696566115,0.000727269332387292,0.02678713134726877,0.00047940025953899153,0.00014470699168168196,0.859099735793041,0.00047146471483386706,0.0023260481920961973,0.10391175674287902,0.006052486626273188,1994,2372957,RO,Residential-Owned,residential_owned,2127726,0.8966559444608562,291658,18228.625,2189.0,179908.0,2753.0,701.0,2445.0,34298.0,2127726.0,22937.0,0.0009224777355847577,0.0758159545242497,0.0011601558730309906,0.0002954120112585268,0.0010303600107376576,0.014453696379664698,0.8966559444608562,0.009665999004617445,1656.0,64945.0,1649.0,431.0,1289.0,8019.0,291658.0,17616.0,103.5,4059.0625,103.0625,26.9375,80.5625,501.1875,18228.625,1101.0,1.3218599033816425,2.7701593656170607,1.6694966646452396,1.6264501160092808,1.8968192397207138,4.2770919067215365,7.295277345383977,1.3020549500454133,125.784134241084
1990,04,AZ,Arizona,82522,5157.625,295234.5625,294360.991275,0.017469584036252532,C,Commercial,commercial,38319,2394.9375,0.46434890089915415,0.008111982146399271,1292.0,38319.0,2548.0,456.0,4641231.0,584.0,2482.0,35796.0,1045.0,80.75,2394.9375,159.25,28.5,290076.9375,36.5,155.125,2237.25,65.3125,0.015656431012336103,0.46434890089915415,0.030876614720922905,0.005525799180824508,0.007076900705266474,0.030076827997382517,0.4337752356947238,0.012663289789389496,0.00027351133727779585,0.008111982146399271,0.0005394016156221547,9.653341315686913e-05,0.9825304159637475,0.00012363051158686747,0.0005254296742441867,0.007577872932814226,0.00022122240515115842,1994,2207724,RO,Residential-Owned,residential_owned,1356478,0.614423723255262,77377,4836.0625,3887.0,780942.0,10627.0,1647.0,4348.0,47300.0,1356478.0,2495.0,0.0017606367462599491,0.3537317164645581,0.004813554592874834,0.0007460171651891269,0.0019694490796856854,0.021424779546718703,0.614423723255262,0.0011301231494516525,1502.0,43193.0,3507.0,603.0,807.0,4660.0,77377.0,1581.0,93.875,2699.5625,219.1875,37.6875,50.4375,291.25,4836.0625,98.8125,2.587882822902796,18.080290787859145,3.0302252637581977,2.7313432835820897,5.387856257744733,10.150214592274677,17.530764955994677,1.5781151170145478,428.05050774338963
1990,05,AR,Arkansas,165303,10331.4375,137782.4375,134660.850501,0.07498370392815848,RO,Residential-Owned,residential_owned,144414,9025.875,0.8736320574944193,0.06550816754130946,38.0,14386.0,300.0,144.0,2039216.0,400.0,3524.0,144414.0,2097.0,2.375,899.125,18.75,9.0,127451.0,25.0,220.25,9025.875,131.0625,0.00022988088540437863,0.08702806361651029,0.001814849095297726,0.0008711275657429084,0.0024197987937303015,0.021318427372763956,0.8736320574944193,0.012685795176131104,1.7237320249904853e-05,0.006525686555661349,0.00013608410723609096,6.532037147332366e-05,0.9250162960718415,0.00018144547631478795,0.0015985346463332818,0.06550816754130946,0.0009512279095802758,1994,908140,RO,Residential-Owned,residential_owned,833979,0.9183374810051314,161585,10099.0625,83.0,46746.0,693.0,260.0,1549.0,21028.0,833979.0,3802.0,9.139559979738807e-05,0.051474442266610874,0.000763098200717951,0.0002862994692448301,0.0017056841456163146,0.023155020151078027,0.9183374810051314,0.004186579161803246,42.0,16284.0,456.0,177.0,502.0,4932.0,161585.0,2989.0,2.625,1017.75,28.5,11.0625,31.375,308.25,10099.0625,186.8125,1.9761904761904763,2.8706705969049375,1.519736842105263,1.4689265536723164,3.085657370517928,4.263584752635848,5.161240214128787,1.2719973235195718,87.90064306152944
1990,06,CA,California,408013,25500.8125,409818.125,403671.196038,0.06222470638652207,RO,Residential-Owned,residential_owned,169048,10565.5,0.4143201319565798,0.025780948561023257,7350.0,160555.0,2698.0,2649.0,6149077.0,2424.0,53964.0,169048.0,9325.0,459.375,10034.6875,168.625,165.5625,384317.3125,151.5,3372.75,10565.5,582.8125,0.018014131902659963,0.3935046187253837,0.0066125344045410315,0.006492440191856632,0.005940987174428266,0.13226049170001936,0.4143201319565798,0.02285466394453118,0.0011209240684510965,0.02448570936192732,0.00041146301179334125,0.00040399018467033394,0.9377752936134779,0.0003696761825748922,0.008229870262570745,0.025780948561023257,0.001422124753511085,1994,14584747,RO,Residential-Owned,residential_owned,9319575,0.638994629114924,377299,23581.1875,22582.0,4440076.0,10043.0,7570.0,5282.0,762264.0,9319575.0,17355.0,0.00154832990932239,0.3044328434356798,0.0006885961066037005,0.0005190354004769504,0.0003621591790382103,0.05226446506065549,0.638994629114924,0.001189941793299534,8234.0,212283.0,4068.0,3410.0,3107.0,75939.0,377299.0,12682.0,514.625,13267.6875,254.25,213.125,194.1875,4746.1875,23581.1875,792.625,2.742530969152295,20.915834051713986,2.468780727630285,2.219941348973607,1.700032185387834,10.037846166001659,24.700767826047777,1.368475003942596,571.9326394011955
1990,08,CO,Colorado,136005,8500.3125,269598.0,268418.746964,0.0315295829345915,RO,Residential-Owned,residential_owned,93303,5831.4375,0.6860262490349619,0.021630121514254558,3956.0,25818.0,2671.0,894.0,4177563.0,998.0,5250.0,93303.0,3115.0,247.25,1613.625,166.9375,55.875,261097.6875,62.375,328.125,5831.4375,194.6875,0.029087165913017902,0.18983125620381602,0.019638983860887468,0.006573287746774016,0.007337965515973677,0.03860152200286754,0.6860262490349619,0.02290356972170141,0.0009171062099867209,0.005985300336055905,0.0006192089703929554,0.00020725302116484545,0.9684704170654085,0.0002313629923070646,0.0012170898893908708,0.021630121514254558,0.0007221400010385834,1994,2200397,RO,Residential-Owned,residential_owned,1909316,0.8677143260966089,126065,7879.0625,9942.0,187512.0,10316.0,2931.0,2904.0,65973.0,1909316.0,11503.0,0.0045182755657274575,0.08521734941467381,0.004688244893989585,0.0013320323559793982,0.0013197618429765174,0.029982316827372516,0.8677143260966089,0.005227693002671791,4474.0,32078.0,3939.0,1286.0,1280.0,8935.0,126065.0,4610.0,279.625,2004.875,246.1875,80.375,80.0,558.4375,7879.0625,288.125,2.222172552525704,5.84550158987468,2.618938816958619,2.2791601866251945,2.26875,7.383659764969222,15.145488438503946,2.495227765726681,258.8607183559428
1990,09,CT,Connecticut,105522,6595.125,12924.5,12541.688516,0.5102808619288948,RO,Residential-Owned,residential_owned,53174,3323.375,0.5039138757794583,0.257137606870672,906.0,32080.0,3208.0,28.0,101270.0,197.0,13513.0,53174.0,2416.0,56.625,2005.0,200.5,1.75,6329.375,12.3125,844.5625,3323.375,151.0,0.008585887303121624,0.304012433426205,0.030401243342620496,0.00026534751047174997,0.0018669092701048124,0.12805860389302703,0.5039138757794583,0.022895699474990996,0.004381213973461256,0.1551317265658246,0.015513172656582459,0.000135401756354211,0.4897191380711053,0.0009526480714921274,0.06534585477194475,0.257137606870672,0.011683237262563349,1994,1969164,RO,Residential-Owned,residential_owned,1463963,0.743443918332856,101187,6324.1875,1588.0,320283.0,10485.0,83.0,916.0,167245.0,1463963.0,4601.0,0.0008064335931390173,0.16264922576281102,0.00532459459953564,4.21498666439159e-05,0.00046517202223887906,0.08493198128749053,0.743443918332856,0.0023365245352850246,991.0,41783.0,4900.0,38.0,265.0,20564.0,101187.0,3270.0,61.9375,2611.4375,306.25,2.375,16.5625,1285.25,6324.1875,204.375,1.6024217961654894,7.665390230476509,2.139795918367347,2.1842105263157894,3.456603773584906,8.132902159113012,14.467896073606294,1.4070336391437308,298.57872292033886
1990,10,DE,Delaware,23370,1460.625,5207.0625,5046.731558,0.28050844406035075,RO,Residential-Owned,residential_owned,21274,1329.625,0.9103123662815575,0.2553503054745358,72.0,1246.0,49.0,0.0,59943.0,0.0,410.0,21274.0,319.0,4.5,77.875,3.0625,0.0,3746.4375,0.0,25.625,1329.625,19.9375,0.0030808729139922978,0.053316217372700044,0.0020967051775780915,0.0,0.0,0.017543859649122806,0.9103123662815575,0.013649978605049209,0.0008642108674516582,0.01495564917839953,0.0005881435070157118,0.0,0.7194915559396493,0.0,0.0049212007729886095,0.2553503054745358,0.0038289342599594303,1994,388020,RO,Residential-Owned,residential_owned,376712,0.9708571723107057,23046,1440.375,125.0,5382.0,148.0,0.0,0.0,5198.0,376712.0,455.0,0.0003221483428689243,0.013870419050564404,0.00038142363795680634,0.0,0.0,0.013396216689861348,0.9708571723107057,0.0011726199680428843,75.0,1383.0,73.0,0.0,0.0,604.0,23046.0,398.0,4.6875,86.4375,4.5625,0.0,0.0,37.75,1440.375,24.875,1.6666666666666667,3.891540130151844,2.0273972602739727,0.0,0.0,8.605960264900663,16.34609042783997,1.14321608040201,265.6534017971759
1990,11,DC,District of Columbia,2019,126.1875,176.75,158.316124,0.713932107496464,C,Commercial,commercial,556,34.75,0.2753838533927687,0.1966053748231966,0.0,556.0,334.0,3.0,809.0,75.0,438.0,500.0,113.0,0.0,34.75,20.875,0.1875,50.5625,4.6875,27.375,31.25,7.0625,0.0,0.2753838533927687,0.1654284299157999,0.0014858841010401188,0.03714710252600297,0.21693907875185736,0.24764735017335315,0.05596830113917781,0.0,0.1966053748231966,0.1181046676096181,0.0010608203677510608,0.2860678925035361,0.02652050919377652,0.15487977369165487,0.1768033946251768,0.039957567185289956,1994,239840,RO,Residential-Owned,residential_owned,204294,0.8517928619079387,1726,107.875,0.0,6997.0,1646.0,5.0,146.0,26575.0,204294.0,177.0,0.0,0.02917361574382922,0.006862908605737158,2.0847231487658437e-05,0.0006087391594396264,0.1108030353569046,0.8517928619079387,0.0007379919946631087,0.0,921.0,476.0,3.0,89.0,1155.0,1726.0,157.0,0.0,57.5625,29.75,0.1875,5.5625,72.1875,107.875,9.8125,0.0,7.597176981541803,3.457983193277311,1.6666666666666667,1.6404494382022472,23.00865800865801,118.36268829663963,1.127388535031847,1900.6636948984647
